capture_run_id,company,document_year,table_id,pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,capture_canonical_item,capture_mapping_status,column_ordinal,source_column_index,column_dimension_key,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,original_unit,page,header_source_page,source_method,source_key
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,2,DETAIL,1,按费用项目,手续费及佣金支出,手续费及佣金支出,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024.0,本公司,True,本公司 | 2024 | （已重述）,"1,050,107,575.54",1050107575.54,1050107575.54,元,元,133,,spatial_roi+column_anchors,按费用项目||手续费及佣金支出
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,3,DETAIL,1,按费用项目,职工工资及福利费,职工工资及福利费,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025.0,本集团,False,本集团 | 2025,"453,061,173.13",453061173.13,453061173.13,元,元,133,,spatial_roi+column_anchors,按费用项目||职工工资及福利费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,3,DETAIL,1,按费用项目,职工工资及福利费,职工工资及福利费,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025.0,本公司,False,本公司 | 2025,"453,061,173.13",453061173.13,453061173.13,元,元,133,,spatial_roi+column_anchors,按费用项目||职工工资及福利费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,3,DETAIL,1,按费用项目,职工工资及福利费,职工工资及福利费,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024.0,本集团,True,本集团 | 2024 | （已重述）,"436,431,450.93",436431450.93,436431450.93,元,元,133,,spatial_roi+column_anchors,按费用项目||职工工资及福利费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,3,DETAIL,1,按费用项目,职工工资及福利费,职工工资及福利费,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024.0,本公司,True,本公司 | 2024 | （已重述）,"436,431,450.93",436431450.93,436431450.93,元,元,133,,spatial_roi+column_anchors,按费用项目||职工工资及福利费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,4,DETAIL,1,按费用项目,保险保障基金(注),保险保障基金,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025.0,本集团,False,本集团 | 2025,"90,167,189.61",90167189.61,90167189.61,元,元,133,,spatial_roi+column_anchors,按费用项目||保险保障基金
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,4,DETAIL,1,按费用项目,保险保障基金(注),保险保障基金,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025.0,本公司,False,本公司 | 2025,"90,167,189.61",90167189.61,90167189.61,元,元,133,,spatial_roi+column_anchors,按费用项目||保险保障基金
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,4,DETAIL,1,按费用项目,保险保障基金(注),保险保障基金,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024.0,本集团,True,本集团 | 2024 | （已重述）,"92,425,918.33",92425918.33,92425918.33,元,元,133,,spatial_roi+column_anchors,按费用项目||保险保障基金
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,4,DETAIL,1,按费用项目,保险保障基金(注),保险保障基金,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024.0,本公司,True,本公司 | 2024 | （已重述）,"92,425,918.33",92425918.33,92425918.33,元,元,133,,spatial_roi+column_anchors,按费用项目||保险保障基金
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,5,DETAIL,1,按费用项目,社会统筹保险费,社会统筹保险费,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025.0,本集团,False,本集团 | 2025,"79,538,043.85",79538043.85,79538043.85,元,元,133,,spatial_roi+column_anchors,按费用项目||社会统筹保险费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,5,DETAIL,1,按费用项目,社会统筹保险费,社会统筹保险费,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025.0,本公司,False,本公司 | 2025,"79,538,043.85",79538043.85,79538043.85,元,元,133,,spatial_roi+column_anchors,按费用项目||社会统筹保险费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,5,DETAIL,1,按费用项目,社会统筹保险费,社会统筹保险费,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024.0,本集团,True,本集团 | 2024 | （已重述）,"78,392,576.95",78392576.95,78392576.95,元,元,133,,spatial_roi+column_anchors,按费用项目||社会统筹保险费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,5,DETAIL,1,按费用项目,社会统筹保险费,社会统筹保险费,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024.0,本公司,True,本公司 | 2024 | （已重述）,"78,392,576.95",78392576.95,78392576.95,元,元,133,,spatial_roi+column_anchors,按费用项目||社会统筹保险费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,6,DETAIL,1,按费用项目,使用权资产折旧费,使用权资产折旧费,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025.0,本集团,False,本集团 | 2025,"59,630,432.44",59630432.44,59630432.44,元,元,133,,spatial_roi+column_anchors,按费用项目||使用权资产折旧费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,6,DETAIL,1,按费用项目,使用权资产折旧费,使用权资产折旧费,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025.0,本公司,False,本公司 | 2025,"59,630,432.44",59630432.44,59630432.44,元,元,133,,spatial_roi+column_anchors,按费用项目||使用权资产折旧费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,6,DETAIL,1,按费用项目,使用权资产折旧费,使用权资产折旧费,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024.0,本集团,True,本集团 | 2024 | （已重述）,"58,405,985.40",58405985.4,58405985.4,元,元,133,,spatial_roi+column_anchors,按费用项目||使用权资产折旧费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,6,DETAIL,1,按费用项目,使用权资产折旧费,使用权资产折旧费,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024.0,本公司,True,本公司 | 2024 | （已重述）,"58,405,985.40",58405985.4,58405985.4,元,元,133,,spatial_roi+column_anchors,按费用项目||使用权资产折旧费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,7,DETAIL,1,按费用项目,营销培训费,营销培训费,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025.0,本集团,False,本集团 | 2025,"52,565,868.17",52565868.17,52565868.17,元,元,133,,spatial_roi+column_anchors,按费用项目||营销培训费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,7,DETAIL,1,按费用项目,营销培训费,营销培训费,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025.0,本公司,False,本公司 | 2025,"52,565,868.17",52565868.17,52565868.17,元,元,133,,spatial_roi+column_anchors,按费用项目||营销培训费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,7,DETAIL,1,按费用项目,营销培训费,营销培训费,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024.0,本集团,True,本集团 | 2024 | （已重述）,"78,331,657.09",78331657.09,78331657.09,元,元,133,,spatial_roi+column_anchors,按费用项目||营销培训费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,7,DETAIL,1,按费用项目,营销培训费,营销培训费,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024.0,本公司,True,本公司 | 2024 | （已重述）,"78,331,657.09",78331657.09,78331657.09,元,元,133,,spatial_roi+column_anchors,按费用项目||营销培训费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,8,DETAIL,1,按费用项目,研究费用,研究费用,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025.0,本集团,False,本集团 | 2025,"48,843,215.61",48843215.61,48843215.61,元,元,133,,spatial_roi+column_anchors,按费用项目||研究费用
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,8,DETAIL,1,按费用项目,研究费用,研究费用,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025.0,本公司,False,本公司 | 2025,"48,843,215.61",48843215.61,48843215.61,元,元,133,,spatial_roi+column_anchors,按费用项目||研究费用
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,8,DETAIL,1,按费用项目,研究费用,研究费用,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024.0,本集团,True,本集团 | 2024 | （已重述）,"29,046,956.67",29046956.67,29046956.67,元,元,133,,spatial_roi+column_anchors,按费用项目||研究费用
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,8,DETAIL,1,按费用项目,研究费用,研究费用,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024.0,本公司,True,本公司 | 2024 | （已重述）,"29,046,956.67",29046956.67,29046956.67,元,元,133,,spatial_roi+column_anchors,按费用项目||研究费用
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,9,DETAIL,1,按费用项目,宣传费,宣传费,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025.0,本集团,False,本集团 | 2025,"42,820,314.87",42820314.87,42820314.87,元,元,133,,spatial_roi+column_anchors,按费用项目||宣传费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,9,DETAIL,1,按费用项目,宣传费,宣传费,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025.0,本公司,False,本公司 | 2025,"42,820,314.87",42820314.87,42820314.87,元,元,133,,spatial_roi+column_anchors,按费用项目||宣传费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,9,DETAIL,1,按费用项目,宣传费,宣传费,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024.0,本集团,True,本集团 | 2024 | （已重述）,"61,250,365.68",61250365.68,61250365.68,元,元,133,,spatial_roi+column_anchors,按费用项目||宣传费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,9,DETAIL,1,按费用项目,宣传费,宣传费,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024.0,本公司,True,本公司 | 2024 | （已重述）,"61,250,365.68",61250365.68,61250365.68,元,元,133,,spatial_roi+column_anchors,按费用项目||宣传费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,10,DETAIL,1,按费用项目,无形资产摊销,无形资产摊销,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025.0,本集团,False,本集团 | 2025,"24,188,335.57",24188335.57,24188335.57,元,元,133,,spatial_roi+column_anchors,按费用项目||无形资产摊销
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,10,DETAIL,1,按费用项目,无形资产摊销,无形资产摊销,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025.0,本公司,False,本公司 | 2025,"24,188,335.57",24188335.57,24188335.57,元,元,133,,spatial_roi+column_anchors,按费用项目||无形资产摊销
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,10,DETAIL,1,按费用项目,无形资产摊销,无形资产摊销,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024.0,本集团,True,本集团 | 2024 | （已重述）,"26,587,466.27",26587466.27,26587466.27,元,元,133,,spatial_roi+column_anchors,按费用项目||无形资产摊销
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,10,DETAIL,1,按费用项目,无形资产摊销,无形资产摊销,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024.0,本公司,True,本公司 | 2024 | （已重述）,"26,587,466.27",26587466.27,26587466.27,元,元,133,,spatial_roi+column_anchors,按费用项目||无形资产摊销
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,11,DETAIL,1,按费用项目,租赁费,租赁费,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025.0,本集团,False,本集团 | 2025,"21,641,139.06",21641139.06,21641139.06,元,元,133,,spatial_roi+column_anchors,按费用项目||租赁费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,11,DETAIL,1,按费用项目,租赁费,租赁费,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025.0,本公司,False,本公司 | 2025,"21,641,139.06",21641139.06,21641139.06,元,元,133,,spatial_roi+column_anchors,按费用项目||租赁费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,11,DETAIL,1,按费用项目,租赁费,租赁费,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024.0,本集团,True,本集团 | 2024 | （已重述）,"34,719,568.93",34719568.93,34719568.93,元,元,133,,spatial_roi+column_anchors,按费用项目||租赁费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,11,DETAIL,1,按费用项目,租赁费,租赁费,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024.0,本公司,True,本公司 | 2024 | （已重述）,"34,719,568.93",34719568.93,34719568.93,元,元,133,,spatial_roi+column_anchors,按费用项目||租赁费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,12,DETAIL,1,按费用项目,电子设备运转费,电子设备运转费,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025.0,本集团,False,本集团 | 2025,"20,068,017.92",20068017.92,20068017.92,元,元,133,,spatial_roi+column_anchors,按费用项目||电子设备运转费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,12,DETAIL,1,按费用项目,电子设备运转费,电子设备运转费,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025.0,本公司,False,本公司 | 2025,"20,068,017.92",20068017.92,20068017.92,元,元,133,,spatial_roi+column_anchors,按费用项目||电子设备运转费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,12,DETAIL,1,按费用项目,电子设备运转费,电子设备运转费,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024.0,本集团,True,本集团 | 2024 | （已重述）,"31,117,265.47",31117265.47,31117265.47,元,元,133,,spatial_roi+column_anchors,按费用项目||电子设备运转费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,12,DETAIL,1,按费用项目,电子设备运转费,电子设备运转费,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024.0,本公司,True,本公司 | 2024 | （已重述）,"31,117,265.47",31117265.47,31117265.47,元,元,133,,spatial_roi+column_anchors,按费用项目||电子设备运转费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,13,DETAIL,1,按费用项目,长期待摊费用摊销,长期待摊费用摊销,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025.0,本集团,False,本集团 | 2025,"16,274,733.23",16274733.23,16274733.23,元,元,133,,spatial_roi+column_anchors,按费用项目||长期待摊费用摊销
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,13,DETAIL,1,按费用项目,长期待摊费用摊销,长期待摊费用摊销,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025.0,本公司,False,本公司 | 2025,"16,274,733.23",16274733.23,16274733.23,元,元,133,,spatial_roi+column_anchors,按费用项目||长期待摊费用摊销
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,13,DETAIL,1,按费用项目,长期待摊费用摊销,长期待摊费用摊销,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024.0,本集团,True,本集团 | 2024 | （已重述）,"12,290,583.05",12290583.05,12290583.05,元,元,133,,spatial_roi+column_anchors,按费用项目||长期待摊费用摊销
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,13,DETAIL,1,按费用项目,长期待摊费用摊销,长期待摊费用摊销,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024.0,本公司,True,本公司 | 2024 | （已重述）,"12,290,583.05",12290583.05,12290583.05,元,元,133,,spatial_roi+column_anchors,按费用项目||长期待摊费用摊销
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,14,DETAIL,1,按费用项目,固定资产折旧费,固定资产折旧费,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025.0,本集团,False,本集团 | 2025,"16,230,582.03",16230582.03,16230582.03,元,元,133,,spatial_roi+column_anchors,按费用项目||固定资产折旧费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,14,DETAIL,1,按费用项目,固定资产折旧费,固定资产折旧费,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025.0,本公司,False,本公司 | 2025,"16,230,582.03",16230582.03,16230582.03,元,元,133,,spatial_roi+column_anchors,按费用项目||固定资产折旧费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,14,DETAIL,1,按费用项目,固定资产折旧费,固定资产折旧费,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024.0,本集团,True,本集团 | 2024 | （已重述）,"16,001,821.05",16001821.05,16001821.05,元,元,133,,spatial_roi+column_anchors,按费用项目||固定资产折旧费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,14,DETAIL,1,按费用项目,固定资产折旧费,固定资产折旧费,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024.0,本公司,True,本公司 | 2024 | （已重述）,"16,001,821.05",16001821.05,16001821.05,元,元,133,,spatial_roi+column_anchors,按费用项目||固定资产折旧费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,15,DETAIL,1,按费用项目,监管费,监管费,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025.0,本集团,False,本集团 | 2025,"14,944,651.36",14944651.36,14944651.36,元,元,133,,spatial_roi+column_anchors,按费用项目||监管费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,15,DETAIL,1,按费用项目,监管费,监管费,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025.0,本公司,False,本公司 | 2025,"14,944,651.36",14944651.36,14944651.36,元,元,133,,spatial_roi+column_anchors,按费用项目||监管费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,15,DETAIL,1,按费用项目,监管费,监管费,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024.0,本集团,True,本集团 | 2024 | （已重述）,"13,569,909.12",13569909.12,13569909.12,元,元,133,,spatial_roi+column_anchors,按费用项目||监管费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,15,DETAIL,1,按费用项目,监管费,监管费,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024.0,本公司,True,本公司 | 2024 | （已重述）,"13,569,909.12",13569909.12,13569909.12,元,元,133,,spatial_roi+column_anchors,按费用项目||监管费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,16,DETAIL,1,按费用项目,专业外包服务费,专业外包服务费,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025.0,本集团,False,本集团 | 2025,"14,628,427.91",14628427.91,14628427.91,元,元,133,,spatial_roi+column_anchors,按费用项目||专业外包服务费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,16,DETAIL,1,按费用项目,专业外包服务费,专业外包服务费,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025.0,本公司,False,本公司 | 2025,"14,628,427.91",14628427.91,14628427.91,元,元,133,,spatial_roi+column_anchors,按费用项目||专业外包服务费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,16,DETAIL,1,按费用项目,专业外包服务费,专业外包服务费,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024.0,本集团,True,本集团 | 2024 | （已重述）,"14,102,256.18",14102256.18,14102256.18,元,元,133,,spatial_roi+column_anchors,按费用项目||专业外包服务费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,16,DETAIL,1,按费用项目,专业外包服务费,专业外包服务费,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024.0,本公司,True,本公司 | 2024 | （已重述）,"14,102,256.18",14102256.18,14102256.18,元,元,133,,spatial_roi+column_anchors,按费用项目||专业外包服务费
中银三星2025年报__业务及管理费__20260722T090230,中银三星,2025,业务及管理费,e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,17,DETAIL,1,按费用项目,邮电费,邮电费,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025.0,本集团,False,本集团 | 2025,"11,376,178.19",11376178.19,11376178.19,元,元,133,,spatial_roi+column_anchors,按费用项目||邮电费
