table_id,canonical_key,canonical_section,canonical_item,company,document_year,year,scope,restated,unit,source_count,mapping_status,conflict_status,final_value,source_rows,canonical_order,row_type,row_level,parent_section,order_source,reference_capture_run_id,reference_row_order
业务及管理费,RAW::业务及管理费::按费用项目::无形资产摊销,按费用项目,无形资产摊销,中银三星,2025,2024.0,本公司,True,元,1,UNMAPPED_PRESERVED,OK,26587466.27,中银三星2025年报__业务及管理费__20260722T090230:p133:无形资产摊销,10,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,10.0
业务及管理费,RAW::业务及管理费::按费用项目::无形资产摊销,按费用项目,无形资产摊销,中银三星,2025,2025.0,本集团,False,元,1,UNMAPPED_PRESERVED,OK,24188335.57,中银三星2025年报__业务及管理费__20260722T090230:p133:无形资产摊销,10,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,10.0
业务及管理费,RAW::业务及管理费::按费用项目::无形资产摊销,按费用项目,无形资产摊销,中银三星,2025,2025.0,本公司,False,元,1,UNMAPPED_PRESERVED,OK,24188335.57,中银三星2025年报__业务及管理费__20260722T090230:p133:无形资产摊销,10,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,10.0
业务及管理费,RAW::业务及管理费::按费用项目::租赁费,按费用项目,租赁费,中银三星,2025,2024.0,本集团,True,元,1,UNMAPPED_PRESERVED,OK,34719568.93,中银三星2025年报__业务及管理费__20260722T090230:p133:租赁费,11,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,11.0
业务及管理费,RAW::业务及管理费::按费用项目::租赁费,按费用项目,租赁费,中银三星,2025,2024.0,本公司,True,元,1,UNMAPPED_PRESERVED,OK,34719568.93,中银三星2025年报__业务及管理费__20260722T090230:p133:租赁费,11,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,11.0
业务及管理费,RAW::业务及管理费::按费用项目::租赁费,按费用项目,租赁费,中银三星,2025,2025.0,本集团,False,元,1,UNMAPPED_PRESERVED,OK,21641139.06,中银三星2025年报__业务及管理费__20260722T090230:p133:租赁费,11,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,11.0
业务及管理费,RAW::业务及管理费::按费用项目::租赁费,按费用项目,租赁费,中银三星,2025,2025.0,本公司,False,元,1,UNMAPPED_PRESERVED,OK,21641139.06,中银三星2025年报__业务及管理费__20260722T090230:p133:租赁费,11,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,11.0
业务及管理费,RAW::业务及管理费::按费用项目::电子设备运转费,按费用项目,电子设备运转费,中银三星,2025,2024.0,本集团,True,元,1,UNMAPPED_PRESERVED,OK,31117265.47,中银三星2025年报__业务及管理费__20260722T090230:p133:电子设备运转费,12,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,12.0
业务及管理费,RAW::业务及管理费::按费用项目::电子设备运转费,按费用项目,电子设备运转费,中银三星,2025,2024.0,本公司,True,元,1,UNMAPPED_PRESERVED,OK,31117265.47,中银三星2025年报__业务及管理费__20260722T090230:p133:电子设备运转费,12,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,12.0
业务及管理费,RAW::业务及管理费::按费用项目::电子设备运转费,按费用项目,电子设备运转费,中银三星,2025,2025.0,本集团,False,元,1,UNMAPPED_PRESERVED,OK,20068017.92,中银三星2025年报__业务及管理费__20260722T090230:p133:电子设备运转费,12,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,12.0
业务及管理费,RAW::业务及管理费::按费用项目::电子设备运转费,按费用项目,电子设备运转费,中银三星,2025,2025.0,本公司,False,元,1,UNMAPPED_PRESERVED,OK,20068017.92,中银三星2025年报__业务及管理费__20260722T090230:p133:电子设备运转费,12,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,12.0
业务及管理费,RAW::业务及管理费::按费用项目::长期待摊费用摊销,按费用项目,长期待摊费用摊销,中银三星,2025,2024.0,本集团,True,元,1,UNMAPPED_PRESERVED,OK,12290583.05,中银三星2025年报__业务及管理费__20260722T090230:p133:长期待摊费用摊销,13,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,13.0
业务及管理费,RAW::业务及管理费::按费用项目::长期待摊费用摊销,按费用项目,长期待摊费用摊销,中银三星,2025,2024.0,本公司,True,元,1,UNMAPPED_PRESERVED,OK,12290583.05,中银三星2025年报__业务及管理费__20260722T090230:p133:长期待摊费用摊销,13,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,13.0
业务及管理费,RAW::业务及管理费::按费用项目::长期待摊费用摊销,按费用项目,长期待摊费用摊销,中银三星,2025,2025.0,本集团,False,元,1,UNMAPPED_PRESERVED,OK,16274733.23,中银三星2025年报__业务及管理费__20260722T090230:p133:长期待摊费用摊销,13,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,13.0
业务及管理费,RAW::业务及管理费::按费用项目::长期待摊费用摊销,按费用项目,长期待摊费用摊销,中银三星,2025,2025.0,本公司,False,元,1,UNMAPPED_PRESERVED,OK,16274733.23,中银三星2025年报__业务及管理费__20260722T090230:p133:长期待摊费用摊销,13,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,13.0
业务及管理费,RAW::业务及管理费::按费用项目::固定资产折旧费,按费用项目,固定资产折旧费,中银三星,2025,2024.0,本集团,True,元,1,UNMAPPED_PRESERVED,OK,16001821.05,中银三星2025年报__业务及管理费__20260722T090230:p133:固定资产折旧费,14,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,14.0
业务及管理费,RAW::业务及管理费::按费用项目::固定资产折旧费,按费用项目,固定资产折旧费,中银三星,2025,2024.0,本公司,True,元,1,UNMAPPED_PRESERVED,OK,16001821.05,中银三星2025年报__业务及管理费__20260722T090230:p133:固定资产折旧费,14,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,14.0
业务及管理费,RAW::业务及管理费::按费用项目::固定资产折旧费,按费用项目,固定资产折旧费,中银三星,2025,2025.0,本集团,False,元,1,UNMAPPED_PRESERVED,OK,16230582.03,中银三星2025年报__业务及管理费__20260722T090230:p133:固定资产折旧费,14,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,14.0
业务及管理费,RAW::业务及管理费::按费用项目::固定资产折旧费,按费用项目,固定资产折旧费,中银三星,2025,2025.0,本公司,False,元,1,UNMAPPED_PRESERVED,OK,16230582.03,中银三星2025年报__业务及管理费__20260722T090230:p133:固定资产折旧费,14,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,14.0
业务及管理费,RAW::业务及管理费::按费用项目::监管费,按费用项目,监管费,中银三星,2025,2024.0,本集团,True,元,1,UNMAPPED_PRESERVED,OK,13569909.12,中银三星2025年报__业务及管理费__20260722T090230:p133:监管费,15,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,15.0
业务及管理费,RAW::业务及管理费::按费用项目::监管费,按费用项目,监管费,中银三星,2025,2024.0,本公司,True,元,1,UNMAPPED_PRESERVED,OK,13569909.12,中银三星2025年报__业务及管理费__20260722T090230:p133:监管费,15,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,15.0
业务及管理费,RAW::业务及管理费::按费用项目::监管费,按费用项目,监管费,中银三星,2025,2025.0,本集团,False,元,1,UNMAPPED_PRESERVED,OK,14944651.36,中银三星2025年报__业务及管理费__20260722T090230:p133:监管费,15,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,15.0
业务及管理费,RAW::业务及管理费::按费用项目::监管费,按费用项目,监管费,中银三星,2025,2025.0,本公司,False,元,1,UNMAPPED_PRESERVED,OK,14944651.36,中银三星2025年报__业务及管理费__20260722T090230:p133:监管费,15,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,15.0
业务及管理费,RAW::业务及管理费::按费用项目::专业外包服务费,按费用项目,专业外包服务费,中银三星,2025,2024.0,本集团,True,元,1,UNMAPPED_PRESERVED,OK,14102256.18,中银三星2025年报__业务及管理费__20260722T090230:p133:专业外包服务费,16,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,16.0
业务及管理费,RAW::业务及管理费::按费用项目::专业外包服务费,按费用项目,专业外包服务费,中银三星,2025,2024.0,本公司,True,元,1,UNMAPPED_PRESERVED,OK,14102256.18,中银三星2025年报__业务及管理费__20260722T090230:p133:专业外包服务费,16,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,16.0
业务及管理费,RAW::业务及管理费::按费用项目::专业外包服务费,按费用项目,专业外包服务费,中银三星,2025,2025.0,本集团,False,元,1,UNMAPPED_PRESERVED,OK,14628427.91,中银三星2025年报__业务及管理费__20260722T090230:p133:专业外包服务费,16,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,16.0
业务及管理费,RAW::业务及管理费::按费用项目::专业外包服务费,按费用项目,专业外包服务费,中银三星,2025,2025.0,本公司,False,元,1,UNMAPPED_PRESERVED,OK,14628427.91,中银三星2025年报__业务及管理费__20260722T090230:p133:专业外包服务费,16,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,16.0
业务及管理费,RAW::业务及管理费::按费用项目::邮电费,按费用项目,邮电费,中银三星,2025,2024.0,本集团,True,元,1,UNMAPPED_PRESERVED,OK,12270314.61,中银三星2025年报__业务及管理费__20260722T090230:p133:邮电费,17,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,17.0
业务及管理费,RAW::业务及管理费::按费用项目::邮电费,按费用项目,邮电费,中银三星,2025,2024.0,本公司,True,元,1,UNMAPPED_PRESERVED,OK,12270314.61,中银三星2025年报__业务及管理费__20260722T090230:p133:邮电费,17,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,17.0
业务及管理费,RAW::业务及管理费::按费用项目::邮电费,按费用项目,邮电费,中银三星,2025,2025.0,本集团,False,元,1,UNMAPPED_PRESERVED,OK,11376178.19,中银三星2025年报__业务及管理费__20260722T090230:p133:邮电费,17,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,17.0
业务及管理费,RAW::业务及管理费::按费用项目::邮电费,按费用项目,邮电费,中银三星,2025,2025.0,本公司,False,元,1,UNMAPPED_PRESERVED,OK,11376178.19,中银三星2025年报__业务及管理费__20260722T090230:p133:邮电费,17,DETAIL,1,按费用项目,REFERENCE:中银三星2025年报__业务及管理费__20260722T090230,中银三星2025年报__业务及管理费__20260722T090230,17.0
