pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,canonical_item,mapping_status,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,page,header_source_page,source_method,original_unit
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,22,DETAIL,1,不可归属于保险合同组合的费用,业务及管理费,业务及管理费,,UNMAPPED,2025,,False,2025,"552,263.52",552263.52,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,22,DETAIL,1,不可归属于保险合同组合的费用,业务及管理费,业务及管理费,,UNMAPPED,2024,,False,2024,"534,150.70",534150.7,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,23,DETAIL,1,不可归属于保险合同组合的费用,其他业务成本,其他业务成本,,UNMAPPED,2025,,False,2025,"342,069.65",342069.65,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,23,DETAIL,1,不可归属于保险合同组合的费用,其他业务成本,其他业务成本,,UNMAPPED,2024,,False,2024,"486,879.31",486879.31,,,122,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,24,DETAIL,1,不可归属于保险合同组合的费用,第74页银行存款减值(转回)/损失,第74页银行存款减值(转回)/损失,,UNMAPPED,2025,,False,2025,"(79,496.99)",-79496.99,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,24,DETAIL,1,不可归属于保险合同组合的费用,第74页银行存款减值(转回)/损失,第74页银行存款减值(转回)/损失,,UNMAPPED,2024,,False,2024,"194,202.15",194202.15,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,25,DETAIL,1,不可归属于保险合同组合的费用,存出资本保证金减值(转回)/损失,存出资本保证金减值(转回)/损失,,UNMAPPED,2025,,False,2025,"(2,734.52)",-2734.52,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,25,DETAIL,1,不可归属于保险合同组合的费用,存出资本保证金减值(转回)/损失,存出资本保证金减值(转回)/损失,,UNMAPPED,2024,,False,2024,"9,336.61",9336.61,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,26,DETAIL,1,不可归属于保险合同组合的费用,债权投资减值转回,债权投资减值转回,,UNMAPPED,2025,,False,2025,"(46,768.75)",-46768.75,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,26,DETAIL,1,不可归属于保险合同组合的费用,债权投资减值转回,债权投资减值转回,,UNMAPPED,2024,,False,2024,"(294,035.53)",-294035.53,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,27,DETAIL,1,不可归属于保险合同组合的费用,其他债权投资减值损失,其他债权投资减值损失,,UNMAPPED,2025,,False,2025,"313,748.11",313748.11,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,27,DETAIL,1,不可归属于保险合同组合的费用,其他债权投资减值损失,其他债权投资减值损失,,UNMAPPED,2024,,False,2024,"694,003.95",694003.95,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,28,DETAIL,1,不可归属于保险合同组合的费用,其他减值损失,其他减值损失,,UNMAPPED,2025,,False,2025,"49,768.68",49768.68,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,28,DETAIL,1,不可归属于保险合同组合的费用,其他减值损失,其他减值损失,,UNMAPPED,2024,,False,2024,"3,562.86",3562.86,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,29,TOTAL,1,不可归属于保险合同组合的费用,合计,合计,,UNMAPPED,2025,,False,2025,"234,516.53",234516.53,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,29,TOTAL,1,不可归属于保险合同组合的费用,合计,合计,,UNMAPPED,2024,,False,2024,"607,070.04",607070.04,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,30,SECTION_HEADER,0,,32.所得税费用,32.所得税费用,,UNMAPPED,,,,,,,,,123,122.0,spatial_roi,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,31,DETAIL,1,32.所得税费用,当期所得税,当期所得税,,UNMAPPED,2025,,False,2025,-,,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,31,DETAIL,1,32.所得税费用,当期所得税,当期所得税,,UNMAPPED,2024,,False,2024,-,,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,32,DETAIL,1,32.所得税费用,递延所得税,递延所得税,,UNMAPPED,2025,,False,2025,"1,703,887.27",1703887.27,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,32,DETAIL,1,32.所得税费用,递延所得税,递延所得税,,UNMAPPED,2024,,False,2024,"2,270,334.55",2270334.55,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,33,TOTAL,1,32.所得税费用,合计,合计,,UNMAPPED,2025,,False,2025,"1,703,887.27",1703887.27,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,33,TOTAL,1,32.所得税费用,合计,合计,,UNMAPPED,2024,,False,2024,"2,270,334.55",2270334.55,,,123,,spatial_roi+column_anchors,
