capture_run_id,company,document_year,table_id,pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,capture_canonical_item,capture_mapping_status,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,original_unit,page,header_source_page,source_method,source_key,canonical_section,canonical_item,category,mapping_status,mapping_note,canonical_key,canonical_order,row_type_order,row_level_order,parent_section_order,order_source,reference_capture_run_id,reference_row_order
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,3,DETAIL,1,按费用项目,职工薪酬,职工薪酬,,UNMAPPED,2024.0,,False,2024.0,"903,525.94",903525.94,,,,122,,spatial_roi+column_anchors,按费用项目||职工薪酬,按费用项目,职工薪酬,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::职工薪酬,17,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,4,DETAIL,1,按费用项目,其他业务成本,其他业务成本,,UNMAPPED,2025.0,,False,2025.0,"342,915.78",342915.78,,,,122,,spatial_roi+column_anchors,按费用项目||其他业务成本,按费用项目,其他业务成本,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::其他业务成本,18,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,4,DETAIL,1,按费用项目,其他业务成本,其他业务成本,,UNMAPPED,2024.0,,False,2024.0,"489,702.23",489702.23,,,,122,,spatial_roi+column_anchors,按费用项目||其他业务成本,按费用项目,其他业务成本,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::其他业务成本,18,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,5,DETAIL,1,按费用项目,社会保险费和住房公积金,社会保险费和住房公积金,,UNMAPPED,2025.0,,False,2025.0,"304,769.51",304769.51,,,,122,,spatial_roi+column_anchors,按费用项目||社会保险费和住房公积金,按费用项目,社会保险费和住房公积金,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::社会保险费和住房公积金,19,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,5,DETAIL,1,按费用项目,社会保险费和住房公积金,社会保险费和住房公积金,,UNMAPPED,2024.0,,False,2024.0,"309,872.43",309872.43,,,,122,,spatial_roi+column_anchors,按费用项目||社会保险费和住房公积金,按费用项目,社会保险费和住房公积金,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::社会保险费和住房公积金,19,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,6,DETAIL,1,按费用项目,折旧和摊销费,折旧和摊销费,,UNMAPPED,2025.0,,False,2025.0,"196,372.41",196372.41,,,,122,,spatial_roi+column_anchors,按费用项目||折旧和摊销费,按费用项目,折旧和摊销费,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::折旧和摊销费,20,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,6,DETAIL,1,按费用项目,折旧和摊销费,折旧和摊销费,,UNMAPPED,2024.0,,False,2024.0,"209,436.14",209436.14,,,,122,,spatial_roi+column_anchors,按费用项目||折旧和摊销费,按费用项目,折旧和摊销费,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::折旧和摊销费,20,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,7,DETAIL,1,按费用项目,保险保障基金,保险保障基金,,UNMAPPED,2025.0,,False,2025.0,"139,132.43",139132.43,,,,122,,spatial_roi+column_anchors,按费用项目||保险保障基金,按费用项目,保险保障基金,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::保险保障基金,23,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,7,DETAIL,1,按费用项目,保险保障基金,保险保障基金,,UNMAPPED,2024.0,,False,2024.0,"118,920.60",118920.6,,,,122,,spatial_roi+column_anchors,按费用项目||保险保障基金,按费用项目,保险保障基金,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::保险保障基金,23,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,8,DETAIL,1,按费用项目,行政办公支出,行政办公支出,,UNMAPPED,2025.0,,False,2025.0,"96,708.05",96708.05,,,,122,,spatial_roi+column_anchors,按费用项目||行政办公支出,按费用项目,行政办公支出,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::行政办公支出,21,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,8,DETAIL,1,按费用项目,行政办公支出,行政办公支出,,UNMAPPED,2024.0,,False,2024.0,"116,159.58",116159.58,,,,122,,spatial_roi+column_anchors,按费用项目||行政办公支出,按费用项目,行政办公支出,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::行政办公支出,21,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,9,DETAIL,1,按费用项目,劳动保险费,劳动保险费,,UNMAPPED,2025.0,,False,2025.0,"86,668.63",86668.63,,,,122,,spatial_roi+column_anchors,按费用项目||劳动保险费,按费用项目,劳动保险费,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::劳动保险费,22,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,9,DETAIL,1,按费用项目,劳动保险费,劳动保险费,,UNMAPPED,2024.0,,False,2024.0,"68,702.66",68702.66,,,,122,,spatial_roi+column_anchors,按费用项目||劳动保险费,按费用项目,劳动保险费,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::劳动保险费,22,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,10,DETAIL,1,按费用项目,电子设备运转费,电子设备运转费,,UNMAPPED,2025.0,,False,2025.0,"47,392.68",47392.68,,,,122,,spatial_roi+column_anchors,按费用项目||电子设备运转费,按费用项目,电子设备运转费,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::电子设备运转费,24,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,10,DETAIL,1,按费用项目,电子设备运转费,电子设备运转费,,UNMAPPED,2024.0,,False,2024.0,"49,389.33",49389.33,,,,122,,spatial_roi+column_anchors,按费用项目||电子设备运转费,按费用项目,电子设备运转费,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::电子设备运转费,24,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,11,DETAIL,1,按费用项目,广告及宣传费,广告及宣传费,,UNMAPPED,2025.0,,False,2025.0,"42,380.07",42380.07,,,,122,,spatial_roi+column_anchors,按费用项目||广告及宣传费,按费用项目,广告及宣传费,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::广告及宣传费,26,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,11,DETAIL,1,按费用项目,广告及宣传费,广告及宣传费,,UNMAPPED,2024.0,,False,2024.0,"47,629.42",47629.42,,,,122,,spatial_roi+column_anchors,按费用项目||广告及宣传费,按费用项目,广告及宣传费,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::广告及宣传费,26,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,12,DETAIL,1,按费用项目,租赁费,租赁费,,UNMAPPED,2025.0,,False,2025.0,"28,886.00",28886.0,,,,122,,spatial_roi+column_anchors,按费用项目||租赁费,按费用项目,租赁费,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::租赁费,25,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,12,DETAIL,1,按费用项目,租赁费,租赁费,,UNMAPPED,2024.0,,False,2024.0,"23,042.28",23042.28,,,,122,,spatial_roi+column_anchors,按费用项目||租赁费,按费用项目,租赁费,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::租赁费,25,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,13,DETAIL,1,按费用项目,监管费,监管费,,UNMAPPED,2025.0,,False,2025.0,"17,118.23",17118.23,,,,122,,spatial_roi+column_anchors,按费用项目||监管费,按费用项目,监管费,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::监管费,27,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,13,DETAIL,1,按费用项目,监管费,监管费,,UNMAPPED,2024.0,,False,2024.0,"13,642.75",13642.75,,,,122,,spatial_roi+column_anchors,按费用项目||监管费,按费用项目,监管费,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::监管费,27,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,14,DETAIL,1,按费用项目,车船使用费,车船使用费,,UNMAPPED,2025.0,,False,2025.0,"2,049.10",2049.1,,,,122,,spatial_roi+column_anchors,按费用项目||车船使用费,按费用项目,车船使用费,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::车船使用费,28,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,14,DETAIL,1,按费用项目,车船使用费,车船使用费,,UNMAPPED,2024.0,,False,2024.0,"2,605.51",2605.51,,,,122,,spatial_roi+column_anchors,按费用项目||车船使用费,按费用项目,车船使用费,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::车船使用费,28,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,15,DETAIL,1,按费用项目,其他,其他,,UNMAPPED,2025.0,,False,2025.0,"113,208.95",113208.95,,,,122,,spatial_roi+column_anchors,按费用项目||其他,按费用项目,其他,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::其他,29,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,15,DETAIL,1,按费用项目,其他,其他,,UNMAPPED,2024.0,,False,2024.0,"104,735.89",104735.89,,,,122,,spatial_roi+column_anchors,按费用项目||其他,按费用项目,其他,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::其他,29,DETAIL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,16,TOTAL,1,按费用项目,合计,合计,,UNMAPPED,2025.0,,False,2025.0,"4,379,025.28",4379025.28,,,,122,,spatial_roi+column_anchors,按费用项目||合计,按费用项目,合计,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::合计,30,TOTAL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
农银人寿2025年报__业务及管理费__20260721T161648,农银人寿,2025,业务及管理费,9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,16,TOTAL,1,按费用项目,合计,合计,,UNMAPPED,2024.0,,False,2024.0,"4,574,770.03",4574770.03,,,,122,,spatial_roi+column_anchors,按费用项目||合计,按费用项目,合计,,AUTO_EXACT_IDENTITY,,CANON::业务及管理费::按费用项目::合计,30,TOTAL,1,按费用项目,INSERTED_FROM:农银人寿2024年报__业务及管理费__20260721T161644,农银人寿2022年报__业务及管理费__20260721T161445,
